ㄐㄩㄝ-ㄈㄤ-ㄉㄧ-ㄌㄢ-ㄆㄢ,tɕyɛ-fɑŋ-ti-lan-pʰan,jue-fang-di-lan-pan
ㄐㄩㄢ-ㄆㄞ-ㄋㄞ-ㄋㄟ-ㄋㄧ,tɕyɛn-pʰaɪ-naɪ-neɪ-ni,juan-pai-nai-nei-ni
ㄑㄧ-ㄌㄞ-ㄋㄨ-ㄋㄨ-ㄋㄩ,tɕʰi-laɪ-nu-nu-ny,qi-lai-nu-nu-nv
ㄑㄩㄥ-ㄗㄚ-ㄇㄥ-ㄗㄢ-ㄆㄟ,tɕʰiʊŋ-tsa-mʊŋ-tsan-pʰeɪ,qiong-za-meng-zan-pei
ㄑㄩ-ㄈㄡ-ㄌㄩㄣ-ㄆㄧ-ㄌㄟ,tɕʰy-fɤʊ-lyn-pʰi-leɪ,qu-fou-lvn-pi-lei
ㄑㄩㄣ-ㄆㄨ-ㄋㄤ-ㄗㄞ-ㄋㄩ,tɕʰyn-pʰu-nɑŋ-tsaɪ-ny,qun-pu-nang-zai-nv
ㄑㄩㄝ-ㄈㄛ-ㄧㄢ-ㄆㄛ-ㄧㄡ,tɕʰyɛ-fɔ-iɛn-pʰuɔ-iɤu,que-fo-yan-po-you
ㄑㄩㄢ-ㄆㄤ-ㄗㄟ-ㄋㄤ-ㄗㄨ,tɕʰyɛn-pʰɑŋ-tseɪ-nɑŋ-tsu,quan-pang-zei-nang-zu
ㄉㄥ-ㄗㄤ-ㄗㄠ-ㄌㄩㄝ-ㄈㄣ,təŋ-tsɑŋ-tsɑʊ-lyɛ-fən,deng-zang-zao-lue-fen
ㄉㄡ-ㄋㄠ-ㄌㄩㄢ-ㄆㄠ-ㄌㄤ,tɤu-nɑʊ-lyɛn-pʰɑʊ-lɑŋ,dou-nao-lvan-pao-lang
ㄉㄜ-ㄎㄠ-ㄌㄠ-ㄌㄥ-ㄗㄣ,tɯʌ-kʰɑʊ-lɑʊ-ləŋ-tsən,de-kao-lao-leng-zen
ㄉㄨㄥ-ㄗㄥ-ㄗㄡ-ㄋㄣ-ㄆㄣ,tʊŋ-tsəŋ-tsɤu-nən-pʰən,dong-zeng-zou-nen-pen
ㄊㄚ-ㄋㄚ-ㄋㄢ-ㄆㄡ-ㄋㄡ,tʰa-na-nan-pʰɤu-nɤu,ta-na-nan-pou-nou
ㄊㄢ-ㄆㄜ-ㄎㄣ-ㄆㄥ-ㄗ,tʰan-pʰɯʌ-kʰən-pʰʊŋ-tsɨ,tan-pe-ken-peng-zi
ㄊㄞ-ㄋㄠ-ㄌㄡ-ㄋㄜ-ㄎㄥ,tʰaɪ-nɑʊ-lɤu-nɯʌ-kʰəŋ,tai-nao-lou-ne-keng
ㄊㄧ-ㄌㄧ-ㄌㄨ-ㄋㄨㄥ-ㄗㄜ,tʰi-li-lu-nʊŋ-tsɯʌ,ti-li-lu-nong-ze
ㄊㄨ-ㄅㄚ-ㄋㄞ-ㄋㄣ-ㄙㄚ,tʰu-pa-naɪ-nən-sa,tu-ba-nai-nen-sa
ㄊㄤ-ㄗㄨㄥ-ㄘㄚ-ㄋㄟ-ㄋㄡ,tʰɑŋ-tsʊŋ-tsʰa-neɪ-nɤu,tang-zong-ca-nei-nou
ㄊㄠ-ㄌㄜ-ㄎㄡ-ㄅㄢ-ㄙㄢ,tʰɑʊ-lɯʌ-kʰɤu-pan-san,tao-le-kou-ban-san
ㄊㄥ-ㄘㄢ-ㄙㄞ-ㄋㄜ-ㄎㄜ,tʰəŋ-tsʰan-saɪ-nɯʌ-kʰɯʌ,teng-can-sai-ne-ke
ㄊㄡ-ㄅㄞ-ㄋㄨㄥ-ㄘㄞ-ㄅㄚ,tʰɤu-paɪ-nʊŋ-tsʰaɪ-pa,tou-bai-nong-cai-ba
ㄊㄜ-ㄎㄨㄥ-ㄘㄨ-ㄅㄟ-ㄅㄢ,tʰɯʌ-kʰʊŋ-tsʰu-peɪ-pan,te-kong-cu-bei-ban
ㄊㄨㄥ-ㄘㄤ-ㄘㄠ-ㄌㄨㄥ-ㄘㄣ,tʰʊŋ-tsʰɑŋ-tsʰɑʊ-lʊŋ-tsʰən,tong-cang-cao-long-cen
ㄨ-ㄅㄧ-ㄌㄩ-ㄈㄜ-ㄌㄚ,u-pi-ly-fɯʌ-la,wu-bi-lv-fe-la
ㄨㄚ-ㄋㄧ-ㄌㄩㄣ-ㄙㄨ-ㄅㄨ,ua-ni-lyn-su-pu,wa-ni-lvn-su-bu
ㄨㄢ-ㄙㄤ-ㄘㄥ-ㄘㄡ-ㄅㄛ,uan-sɑŋ-tsʰəŋ-tsʰɤu-puɔ,wan-sang-ceng-cou-bo
ㄨㄞ-ㄅㄞ-ㄅㄟ-ㄅㄧ-ㄌㄩㄝ,uaɪ-paɪ-peɪ-pi-lyɛ,wai-bai-bei-bi-lue
ㄨㄟ-ㄅㄨ-ㄅㄤ-ㄘ-ㄈㄢ,ueɪ-pu-pɑŋ-tsʰɨ-fan,wei-bu-bang-ci-fan
ㄨㄤ-ㄘㄜ-ㄌㄢ-ㄙㄠ-ㄇㄚ,uɑŋ-tsʰɯʌ-lan-sɑʊ-ma,wang-ce-lan-sao-ma
ㄨㄛ-ㄍㄚ-ㄋㄨ-ㄅㄠ-ㄇㄢ,uɔ-ka-nu-pɑʊ-man,wo-ga-nu-bao-man
ㄨㄣ-ㄙㄣ-ㄙㄥ-ㄘㄨㄥ-ㄉㄨ,uən-sən-səŋ-tsʰʊŋ-tu,wen-sen-seng-cong-du
ㄨㄥ-ㄉㄤ-ㄉㄠ-ㄇㄞ-ㄅㄛ,uʊŋ-tɑŋ-tɑʊ-maɪ-puɔ,weng-dang-dao-mai-bo
ㄏㄚ-ㄋㄩ-ㄈㄥ-ㄐㄧ-ㄌㄩㄢ,xa-ny-fʊŋ-tɕi-lyɛn,ha-nv-feng-ji-lvan
ㄏㄢ-ㄙㄡ-ㄅㄣ-ㄙ-ㄈㄟ,xan-sɤu-pən-sɨ-feɪ,han-sou-ben-si-fei
ㄏㄞ-ㄅㄤ-ㄐㄩㄥ-ㄐㄩ-ㄧ,xaɪ-pɑŋ-tɕiʊŋ-tɕy-i,hai-bang-jiong-ju-yi
ㄏㄟ-ㄅㄠ-ㄇㄟ-ㄅㄣ-ㄙㄜ,xeɪ-pɑʊ-meɪ-pən-sɯʌ,hei-bao-mei-ben-se
ㄏㄨ-ㄅㄡ-ㄅㄜ-ㄌㄞ-ㄅㄡ,xu-pɤu-pɯʌ-laɪ-pɤu,hu-bou-be-lai-bou
ㄏㄤ-ㄐㄩㄣ-ㄙㄨㄥ-ㄐㄩㄝ-ㄈㄡ,xɑŋ-tɕyn-sʊŋ-tɕyɛ-fɤʊ,hang-jun-song-jue-fou
ㄏㄠ-ㄇㄧ-ㄌㄤ-ㄐㄩㄢ-ㄉㄚ,xɑʊ-mi-lɑŋ-tɕyɛn-ta,hao-mi-lang-juan-da
ㄏㄣ-ㄉㄢ-ㄉㄞ-ㄅㄜ-ㄌㄟ,xən-tan-taɪ-pɯʌ-leɪ,hen-dan-dai-be-lei
ㄏㄥ-ㄑㄧ-ㄌㄠ-ㄇㄨ-ㄅㄥ,xəŋ-tɕʰi-lɑʊ-mu-pʊŋ,heng-qi-lao-mu-beng
ㄏㄡ-ㄆㄚ-ㄋㄤ-ㄑㄩㄥ-ㄑㄩ,xɤu-pʰa-nɑŋ-tɕʰiʊŋ-tɕʰy,hou-pa-nang-qiong-qu
ㄏㄜ-ㄌㄧ-ㄌㄥ-ㄑㄩㄣ-ㄉㄟ,xɯʌ-li-ləŋ-tɕʰyn-teɪ,he-li-leng-qun-dei
ㄏㄨㄥ-ㄑㄩㄝ-ㄈㄜ-ㄌㄨ-ㄆㄢ,xʊŋ-tɕʰyɛ-fɯʌ-lu-pʰan,hong-que-fe-lu-pan
ㄩ-ㄧㄚ-ㄋㄠ-ㄇㄛ-ㄍㄞ,y-ia-nɑʊ-muɔ-kaɪ,yu-ya-nao-mo-gai
ㄩㄣ-ㄉㄧ-ㄌㄡ-ㄆㄞ-ㄅㄥ,yn-ti-lɤu-pʰaɪ-pʊŋ,yun-di-lou-pai-beng
ㄩㄝ-ㄈㄥ-ㄑㄩㄢ-ㄗㄚ-ㄋㄣ,yɛ-fʊŋ-tɕʰyɛn-tsa-nən,yue-feng-quan-za-nen
ㄩㄢ-ㄗㄢ-ㄗㄞ-ㄆㄚ-ㄋㄡ,yɛn-tsan-tsaɪ-pʰa-nɤu,yuan-zan-zai-pa-nou
ㄩㄥ-ㄉㄥ-ㄉㄡ-ㄆㄟ-ㄆㄢ,yʊŋ-təŋ-tɤu-pʰeɪ-pʰan,yong-deng-dou-pei-pan
ㄤ-ㄉㄜ-ㄌㄩ-ㄧㄞ-ㄆㄞ,ɑŋ-tɯʌ-ly-iaɪ-pʰaɪ,ang-de-lv-yai-pai
ㄠ-ㄇㄤ-ㄉㄨㄥ-ㄊㄚ-ㄋㄜ,ɑʊ-mɑŋ-tʊŋ-tʰa-nɯʌ,ao-mang-dong-ta-ne
ㄛ-ㄍㄟ-ㄆㄟ-ㄆㄧ-ㄌㄜ,ɔ-keɪ-pʰeɪ-pʰi-lɯʌ,o-gei-pei-pi-le
ㄒㄧ-ㄌㄨㄥ-ㄊㄢ-ㄗㄟ-ㄆㄨ,ɕi-lʊŋ-tʰan-tseɪ-pʰu,xi-long-tan-zei-pu
ㄒㄩㄥ-ㄊㄞ-ㄆㄛ-ㄍㄨ-ㄆㄧ,ɕiʊŋ-tʰaɪ-pʰuɔ-ku-pʰi,xiong-tai-po-gu-pi
ㄒㄩ-ㄧㄥ-ㄊㄧ-ㄇㄚ-ㄋㄨㄥ,ɕy-iŋ-tʰi-ma-nʊŋ,xu-ying-ti-ma-nong
ㄒㄩㄣ-ㄗㄨ-ㄆㄨ-ㄆㄛ-ㄍㄢ,ɕyn-tsu-pʰu-pʰuɔ-kɑn,xun-zu-pu-po-gan
ㄒㄩㄝ-ㄧ-ㄇㄢ-ㄗㄤ-ㄊㄨ,ɕyɛ-i-man-tsɑŋ-tʰu,xue-yi-man-zang-tu
ㄒㄩㄢ-ㄗㄠ-ㄇㄠ-ㄇㄣ-ㄗㄣ,ɕyɛn-tsɑʊ-mɑʊ-mən-tsən,xuan-zao-mao-men-zen
ㄣ-ㄗㄥ-ㄊㄤ-ㄊㄠ-ㄇㄡ,ən-tsəŋ-tʰɑŋ-tʰɑʊ-mɤʊ,en-zeng-tang-tao-mou
ㄦ-ㄚ-ㄅㄚ-ㄅㄢ-ㄗㄡ,ɚ-a-pa-pan-tsɤu,er-a-ba-ban-zou
ㄡ-ㄆㄤ-ㄊㄥ-ㄊㄡ-ㄆㄠ,ɤu-pʰɑŋ-tʰəŋ-tʰɤu-pʰɑʊ,ou-pang-teng-tou-pao
ㄧㄣ-ㄗ-ㄈㄧ-ㄇㄞ-ㄆㄤ,ɪn-tsɨ-fi-maɪ-pʰɑŋ,yin-zi-fi-mai-pang
ㄜ-ㄌㄩㄣ-ㄗㄜ-ㄌㄩㄝ-ㄧㄚ,ɯʌ-lyn-tsɯʌ-lyɛ-ia,e-lvn-ze-lue-ya
ㄖㄢ-ㄗㄨㄥ-ㄊㄜ-ㄌㄩㄢ-ㄘㄚ,ɹan-tsʊŋ-tʰɯʌ-lyɛn-tsʰa,ran-zong-te-lvan-ca
ㄖㄨ-ㄆㄣ-ㄘㄢ-ㄘㄞ-ㄆㄠ,ɹu-pʰən-tsʰan-tsʰaɪ-pʰɑʊ,ru-pen-can-cai-pao
ㄖㄤ-ㄊㄨㄥ-ㄨ-ㄆㄡ-ㄆㄜ,ɹɑŋ-tʰʊŋ-u-pʰɤu-pʰɯʌ,rang-tong-wu-pou-pe
ㄖㄠ-ㄇㄜ-ㄌㄤ-ㄨㄚ-ㄅㄞ,ɹɑʊ-mɯʌ-lɑŋ-ua-paɪ,rao-me-lang-wa-bai
ㄖㄣ-ㄘㄨ-ㄆㄥ-ㄨㄢ-ㄘㄤ,ɹən-tsʰu-pʰʊŋ-uan-tsʰɑŋ,ren-cu-peng-wan-cang
ㄖㄥ-ㄨㄞ-ㄆㄣ-ㄘㄠ-ㄇㄥ,ɹəŋ-uaɪ-pʰən-tsʰɑʊ-mʊŋ,reng-wai-pen-cao-meng
ㄖㄡ-ㄙㄚ-ㄅㄟ-ㄆㄡ-ㄙㄢ,ɹɤu-sa-peɪ-pʰɤu-san,rou-sa-bei-pou-san
ㄖ-ㄚ-ㄅㄧ-ㄇㄟ-ㄆㄜ,ɹɨ̹-a-pi-meɪ-pʰɯʌ,ri-a-bi-mei-pe
ㄖㄜ-ㄌㄠ-ㄋㄚ-ㄅㄨ-ㄙㄞ,ɹɯʌ-lɑʊ-na-pu-saɪ,re-lao-na-bu-sai
ㄖㄨㄥ-ㄨㄟ-ㄆㄥ-ㄨㄤ-ㄨㄛ,ɹʊŋ-ueɪ-pʰʊŋ-uɑŋ-uɔ,rong-wei-peng-wang-wo
ㄕㄚ-ㄅㄛ-ㄍㄤ-ㄨㄣ-ㄘㄣ,ʂa-puɔ-kɑŋ-uən-tsʰən,sha-bo-gang-wen-cen
ㄕㄢ-ㄘㄥ-ㄨㄥ-ㄏㄚ-ㄅㄤ,ʂan-tsʰəŋ-uʊŋ-xa-pɑŋ,shan-ceng-weng-ha-bang
ㄕㄞ-ㄙㄚ-ㄅㄠ-ㄋㄢ-ㄘㄡ,ʂaɪ-sa-pɑʊ-nan-tsʰɤu,shai-sa-bao-nan-cou
ㄕㄟ-ㄙㄢ-ㄘ-ㄈㄨ-ㄙㄨ,ʂeɪ-san-tsʰɨ-fu-su,shei-san-ci-fu-su
ㄕㄨ-ㄙㄤ-ㄏㄢ-ㄘㄜ-ㄌㄥ,ʂu-sɑŋ-xan-tsʰɯʌ-ləŋ,shu-sang-han-ce-leng
ㄕㄤ-ㄏㄞ-ㄙㄞ-ㄙㄨ-ㄙㄠ,ʂɑŋ-xaɪ-saɪ-su-sɑʊ,shang-hai-sai-su-sao
ㄕㄠ-ㄋㄞ-ㄙㄤ-ㄏㄟ-ㄙㄠ,ʂɑʊ-naɪ-sɑŋ-xeɪ-sɑʊ,shao-nai-sang-hei-sao
ㄕㄣ-ㄘㄨㄥ-ㄏㄨ-ㄙㄣ-ㄉㄨ,ʂən-tsʰʊŋ-xu-sən-tu,shen-cong-hu-sen-du
ㄕㄥ-ㄏㄤ-ㄏㄠ-ㄋㄟ-ㄙㄣ,ʂəŋ-xɑŋ-xɑʊ-neɪ-sən,sheng-hang-hao-nei-sen
ㄕㄡ-ㄙㄥ-ㄏㄣ-ㄉㄤ-ㄏㄥ,ʂɤu-səŋ-xən-tɑŋ-xəŋ,shou-seng-hen-dang-heng
ㄕ-ㄞ-ㄇㄧ-ㄇㄨ-ㄙㄡ,ʂɨ̹-ai-mi-mu-sɤu,shi-ai-mi-mu-sou
ㄕㄜ-ㄌㄡ-ㄙ-ㄈㄤ-ㄏㄡ,ʂɯʌ-lɤu-sɨ-fɑŋ-xɤu,she-lou-si-fang-hou
ㄓㄢ-ㄉㄠ-ㄋㄧ-ㄇㄛ-ㄍㄠ,ʈʂan-tɑʊ-ni-muɔ-kɑʊ,zhan-dao-ni-mo-gao
ㄓㄞ-ㄙㄥ-ㄏㄜ-ㄌㄜ-ㄌㄨㄥ,ʈʂaɪ-səŋ-xɯʌ-lɯʌ-lʊŋ,zhai-seng-he-le-long
ㄓㄟ-ㄙㄡ-ㄙㄜ-ㄇㄚ-ㄅㄣ,ʈʂeɪ-sɤu-sɯʌ-ma-pən,zhei-sou-se-ma-ben
ㄓㄨ-ㄙㄨㄥ-ㄏㄨㄥ-ㄩ-ㄧㄤ,ʈʂu-sʊŋ-xʊŋ-y-iɑŋ,zhu-song-hong-yu-yang
ㄓㄚ-ㄚ-ㄅㄡ-ㄉㄚ-ㄅㄜ,ʈʂɑ-a-pɤu-ta-pɯʌ,zha-a-bou-da-be
ㄓㄤ-ㄩㄣ-ㄐㄧ-ㄇㄤ-ㄩㄝ,ʈʂɑŋ-yn-tɕi-mɑŋ-yɛ,zhang-yun-ji-mang-yue
ㄓㄠ-ㄋㄨ-ㄉㄢ-ㄐㄩㄥ-ㄩㄢ,ʈʂɑʊ-nu-tan-tɕiʊŋ-yɛn,zhao-nu-dan-jiong-yuan
ㄓㄣ-ㄐㄩ-ㄧㄠ-ㄋㄩ-ㄧㄛ,ʈʂən-tɕy-iɑʊ-ny-iɔ,zhen-ju-yao-nv-yo
ㄓㄥ-ㄩㄥ-ㄤ-ㄠ-ㄋㄤ,ʈʂəŋ-yʊŋ-ɑŋ-ɑʊ-nɑŋ,zheng-yong-ang-ao-nang
ㄓㄡ-ㄉㄞ-ㄙ-ㄈㄛ-ㄍㄣ,ʈʂɤu-taɪ-sɨ-fɔ-kən,zhou-dai-si-fo-gen
ㄓ-ㄢ-ㄐㄩㄣ-ㄐㄩㄝ-ㄧㄞ,ʈʂɨ̹-an-tɕyn-tɕyɛ-iaɪ,zhi-an-jun-jue-yai
ㄓㄜ-ㄇㄢ-ㄐㄩㄢ-ㄑㄧ-ㄇㄠ,ʈʂɯʌ-man-tɕyɛn-tɕʰi-mɑʊ,zhe-man-juan-qi-mao
ㄓㄨㄥ-ㄛ-ㄍㄥ-ㄒㄧ-ㄇㄣ,ʈʂʊŋ-ɔ-kəŋ-ɕi-mən,zhong-o-geng-xi-men
ㄔㄚ-ㄅㄥ-ㄒㄩㄥ-ㄒㄩ-ㄧㄝ,ʈʂʰa-pʊŋ-ɕiʊŋ-ɕy-iɛ,cha-beng-xiong-xu-ye
ㄔㄢ-ㄑㄩㄥ-ㄒㄩㄣ-ㄑㄩ-ㄧㄢ,ʈʂʰan-tɕʰiʊŋ-ɕyn-tɕʰy-iɛn,chan-qiong-xun-qu-yan
ㄔㄞ-ㄙㄜ-ㄇㄞ-ㄙㄨㄥ-ㄒㄩㄝ,ʈʂʰaɪ-sɯʌ-maɪ-sʊŋ-ɕyɛ,chai-se-mai-song-xue
ㄔㄨ-ㄉㄟ-ㄉㄚ-ㄆㄚ-ㄆㄢ,ʈʂʰu-teɪ-ta-pʰa-pʰan,chu-dei-da-pa-pan
ㄔㄤ-ㄒㄩㄢ-ㄑㄩㄣ-ㄑㄩㄝ-ㄧㄥ,ʈʂʰɑŋ-ɕyɛn-tɕʰyn-tɕʰyɛ-iŋ,chang-xuan-qun-que-ying
ㄔㄠ-ㄋㄠ-ㄋㄣ-ㄑㄩㄢ-ㄉㄥ,ʈʂʰɑʊ-nɑʊ-nən-tɕʰyɛn-təŋ,chao-nao-nen-quan-deng
ㄔㄣ-ㄉㄡ-ㄉㄧ-ㄇㄡ-ㄋㄡ,ʈʂʰən-tɤu-ti-mɤʊ-nɤu,chen-dou-di-mou-nou
ㄔㄥ-ㄣ-ㄉㄜ-ㄇㄟ-ㄉㄢ,ʈʂʰəŋ-ən-tɯʌ-meɪ-tan,cheng-en-de-mei-dan
ㄔㄡ-ㄗㄚ-ㄆㄞ-ㄉㄞ-ㄉㄟ,ʈʂʰɤu-tsa-pʰaɪ-taɪ-teɪ,chou-za-pai-dai-dei
ㄔ-ㄈㄚ-ㄆㄟ-ㄉㄧ-ㄇㄜ,ʈʂʰɨ̹-fa-pʰeɪ-ti-mɯʌ,chi-fa-pei-di-me
ㄔㄜ-ㄇㄧ-ㄇㄥ-ㄦ-ㄞ,ʈʂʰɯʌ-mi-mʊŋ-ɚ-ai,che-mi-meng-er-ai
ㄔㄨㄥ-ㄡ-ㄗㄢ-ㄉㄨㄥ-ㄧㄣ,ʈʂʰʊŋ-ɤu-tsan-tʊŋ-ɪn,chong-ou-zan-dong-yin
ㄨㄥA-ㄜ-ㄇㄨ-ㄗㄞ-ㄗㄚ,ʊŋ-ɯʌ-mu-tsaɪ-tsa,wenga-e-mu-zai-za
ㄚ-ㄆㄧ-ㄋㄚ-ㄆㄨ-ㄗㄟ,-a-pʰi-na-pʰu-tseɪ,a-pi-na-pu-zei
ㄈㄚ-ㄆㄛ-ㄍㄡ-ㄗㄨ-ㄗㄤ,-a-pʰuɔ-kɤu-tsu-tsɑŋ,fa-po-gou-zu-zang
ㄧㄚ-ㄆㄤ-ㄖㄢ-ㄊㄚ-ㄆㄠ,-a-pʰɑŋ-ɹan-tʰa-pʰɑʊ,ya-pang-ran-ta-pao
ㄍㄚ-ㄆㄣ-ㄊㄢ-ㄊㄞ-ㄗㄢ,-a-pʰən-tʰan-tʰaɪ-tsan,ga-pen-tan-tai-zan
ㄎㄚ-ㄆㄡ-ㄗㄠ-ㄋㄜ-ㄇㄛ,-a-pʰɤu-tsɑʊ-nɯʌ-muɔ,ka-pou-zao-ne-mo
ㄌㄚ-ㄆㄜ-ㄇㄤ-ㄖㄨ-ㄗㄣ,-a-pʰɯʌ-mɑŋ-ɹu-tsən,la-pe-mang-ru-zen
ㄇㄚ-ㄆㄥ-ㄖㄤ-ㄖㄠ-ㄋㄨㄥ,-a-pʰʊŋ-ɹɑŋ-ɹɑʊ-nʊŋ,ma-peng-rang-rao-nong
ㄋㄚ-ㄙㄚ-ㄙㄢ-ㄊㄧ-ㄋㄢ,-a-sa-san-tʰi-nan,na-sa-san-ti-nan
ㄅㄚ-ㄙㄞ-ㄗㄞ-ㄗㄟ-ㄗㄨ,-a-saɪ-tsaɪ-tseɪ-tsu,ba-sai-zai-zei-zu
ㄆㄚ-ㄙㄨ-ㄗㄥ-ㄖㄣ-ㄊㄨ,-a-su-tsəŋ-ɹən-tʰu,pa-su-zeng-ren-tu
ㄙㄚ-ㄙㄤ-ㄖㄥ-ㄖㄡ-ㄗㄡ,-a-sɑŋ-ɹəŋ-ɹɤu-tsɤu,sa-sang-reng-rou-zou
ㄉㄚ-ㄙㄠ-ㄅㄚ-ㄙㄣ-ㄊㄤ,-a-sɑʊ-pa-sən-tʰɑŋ,da-sao-ba-sen-tang
ㄗㄚ-ㄙㄥ-ㄖ-ㄈㄢ-ㄊㄠ,-a-səŋ-ɹɨ̹-fan-tʰɑʊ,za-seng-ri-fan-tao
ㄘㄚ-ㄙㄡ-ㄗ-ㄈㄣ-ㄊㄥ,-a-sɤu-tsɨ-fən-tʰəŋ,ca-sou-zi-fen-teng
ㄊㄚ-ㄙ-ㄈㄡ-ㄅㄢ-ㄊㄡ,-a-sɨ-fɤʊ-pan-tʰɤu,ta-si-fou-ban-tou
ㄨㄚ-ㄙㄜ-ㄇㄠ-ㄅㄞ-ㄗㄤ,-a-sɯʌ-mɑʊ-paɪ-tsɑŋ,wa-se-mao-bai-zang
ㄏㄚ-ㄙㄨㄥ-ㄖㄜ-ㄇㄣ-ㄊㄜ,-a-sʊŋ-ɹɯʌ-mən-tʰɯʌ,ha-song-re-men-te
ㄕㄚ-ㄉㄚ-ㄉㄢ-ㄊㄨㄥ-ㄖㄨㄥ,-a-ta-tan-tʰʊŋ-ɹʊŋ,sha-da-dan-tong-rong
ㄔㄚ-ㄉㄞ-ㄗㄠ-ㄅㄟ-ㄗㄣ,-a-taɪ-tsɑʊ-peɪ-tsən,cha-dai-zao-bei-zen
ㄚ-ㄉㄟ-ㄗㄥ-ㄕㄚ-ㄉㄧ,-a-teɪ-tsəŋ-ʂa-ti,a-dei-zeng-sha-di
ㄈㄚ-ㄗㄚ-ㄗㄢ-ㄨ-ㄗㄜ,-a-tsa-tsan-u-tsɯʌ,fa-za-zan-wu-ze
ㄧㄚ-ㄗㄞ-ㄗㄡ-ㄗㄨㄥ-ㄕㄢ,-a-tsaɪ-tsɤu-tsʊŋ-ʂan,ya-zai-zou-zong-shan
ㄍㄚ-ㄗㄟ-ㄗ-ㄈㄜ-ㄇㄡ,-a-tseɪ-tsɨ-fɯʌ-mɤʊ,ga-zei-zi-fe-mou
ㄎㄚ-ㄗㄨ-ㄘㄚ-ㄗㄤ-ㄕㄞ,-a-tsu-tsʰa-tsɑŋ-ʂaɪ,ka-zu-ca-zang-shai
ㄌㄚ-ㄗㄠ-ㄅㄧ-ㄋㄞ-ㄗㄜ,-a-tsɑʊ-pi-naɪ-tsɯʌ,la-zao-bi-nai-ze
ㄇㄚ-ㄗㄣ-ㄨㄚ-ㄗㄥ-ㄕㄟ,-a-tsən-ua-tsəŋ-ʂeɪ,ma-zen-wa-zeng-shei
ㄋㄚ-ㄗㄡ-ㄘㄢ-ㄨㄢ-ㄨㄞ,-a-tsɤu-tsʰan-uan-uaɪ,na-zou-can-wan-wai
ㄅㄚ-ㄗ-ㄈㄥ-ㄕㄨ-ㄘㄞ,-a-tsɨ-fʊŋ-ʂu-tsʰaɪ,ba-zi-feng-shu-cai
ㄆㄚ-ㄗㄜ-ㄇㄜ-ㄇㄥ-ㄕㄤ,-a-tsɯʌ-mɯʌ-mʊŋ-ʂɑŋ,pa-ze-me-meng-shang
ㄙㄚ-ㄗㄨㄥ-ㄕㄠ-ㄅㄨ-ㄘㄨ,-a-tsʊŋ-ʂɑʊ-pu-tsʰu,sa-zong-shao-bu-cu
ㄉㄚ-ㄘㄚ-ㄘㄢ-ㄨㄟ-ㄗㄨㄥ,-a-tsʰa-tsʰan-ueɪ-tsʊŋ,da-ca-can-wei-zong
ㄗㄚ-ㄘㄞ-ㄘㄚ-ㄘㄨ-ㄘㄤ,-a-tsʰaɪ-tsʰa-tsʰu-tsʰɑŋ,za-cai-ca-cu-cang
ㄘㄚ-ㄘㄤ-ㄕㄣ-ㄨㄤ-ㄕㄥ,-a-tsʰɑŋ-ʂən-uɑŋ-ʂəŋ,ca-cang-shen-wang-sheng
ㄊㄚ-ㄘㄠ-ㄅㄛ-ㄍㄜ-ㄋㄚ,-a-tsʰɑʊ-puɔ-kɯʌ-na,ta-cao-bo-ge-na
ㄨㄚ-ㄘㄣ-ㄨㄛ-ㄍㄨㄥ-ㄕㄡ,-a-tsʰən-uɔ-kʊŋ-ʂɤu,wa-cen-wo-gong-shou
ㄏㄚ-ㄘㄥ-ㄕ-ㄈㄟ-ㄘㄢ,-a-tsʰəŋ-ʂɨ̹-feɪ-tsʰan,ha-ceng-shi-fei-can
ㄕㄚ-ㄘㄡ-ㄘㄠ-ㄅㄤ-ㄕㄜ,-a-tsʰɤu-tsʰɑʊ-pɑŋ-ʂɯʌ,sha-cou-cao-bang-she
ㄔㄚ-ㄘ-ㄧ-ㄋㄟ-ㄘㄞ,-a-tsʰɨ-i-neɪ-tsʰaɪ,cha-ci-yi-nei-cai
ㄚ-ㄘㄜ-ㄋㄢ-ㄨㄣ-ㄨㄥ,-a-tsʰɯʌ-nan-uən-uʊŋ,a-ce-nan-wen-weng
ㄈㄚ-ㄘㄨㄥ-ㄓㄢ-ㄏㄚ-ㄉㄨ,-a-tsʰʊŋ-ʈʂan-xa-tu,fa-cong-zhan-ha-du
ㄧㄚ-ㄉㄤ-ㄓㄞ-ㄘㄨ-ㄘㄣ,-a-tɑŋ-ʈʂaɪ-tsʰu-tsʰən,ya-dang-zhai-cu-cen
ㄍㄚ-ㄉㄠ-ㄅㄠ-ㄅㄣ-ㄏㄢ,-a-tɑʊ-pɑʊ-pən-xan,ga-dao-bao-ben-han
ㄎㄚ-ㄐㄧ-ㄋㄧ-ㄋㄨ-ㄘㄥ,-a-tɕi-ni-nu-tsʰəŋ,ka-ji-ni-nu-ceng
ㄌㄚ-ㄐㄩㄥ-ㄓㄟ-ㄘㄤ-ㄓㄨ,-a-tɕiʊŋ-ʈʂeɪ-tsʰɑŋ-ʈʂu,la-jiong-zhei-cang-zhu
ㄇㄚ-ㄐㄩ-ㄧㄡ-ㄘㄡ-ㄘ,-a-tɕy-iɤu-tsʰɤu-tsʰɨ,ma-ju-you-cou-ci
